customer_id,age,income,tenure_months,orders,avg_order_value,discount_pct,support_tickets,web_sessions,email_open_rate,days_since_purchase,rating,channel,category,sentiment,feedback_theme,feedback,revenue,churn,priority_score,recommended_action
12921,68,78223.0,36,2,118.18,29.93,3,10,0.616,160,2.9,Web,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,236.35,1,0.5944388888888889,Engagement reminder
14797,28,56277.0,23,4,76.56,20.77,2,8,0.69,169,2.3,Mobile,Beauty,Negative,Returns,"The customer asked about returns, refunds, or the return process.",306.26,1,0.5943611111111111,Engagement reminder
11295,58,105841.0,72,8,88.67,5.27,1,7,0.189,160,3.7,Store,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,709.38,0,0.5942833333333334,Cross-sell
12841,54,18000.0,48,7,102.7,5.44,6,9,0.794,157,4.0,Web,Sports,Neutral,Availability,The customer mentioned stock availability and product access.,718.93,0,0.5942555555555555,Cross-sell
12638,62,72152.0,49,7,74.75,12.16,2,4,0.634,179,3.2,Store,Home,Neutral,Availability,The customer mentioned stock availability and product access.,523.23,1,0.5940333333333334,Cross-sell
17442,22,55377.0,1,5,128.19,26.2,1,8,0.198,159,3.6,Email,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,640.95,0,0.5940111111111112,Engagement reminder
11597,64,56099.0,14,7,83.44,24.99,3,9,0.837,178,2.8,Web,Home,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",584.11,0,0.5939888888888889,Cross-sell
10949,49,69120.0,59,4,66.77,8.27,2,18,0.378,161,3.5,Email,Apparel,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,267.07,0,0.5939833333333334,Engagement reminder
16565,26,96282.0,20,5,90.12,12.43,1,10,0.56,173,2.5,Mobile,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,450.58,1,0.5939722222222222,Engagement reminder
13631,62,85690.0,60,3,124.52,39.82,1,8,0.567,177,2.7,Mobile,Apparel,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,373.56,0,0.5939611111111112,Engagement reminder
15225,44,103864.0,25,9,113.55,0.68,2,9,0.599,164,2.5,Email,Beauty,Negative,Price,The customer said the price was high and asked for a better offer.,1021.92,0,0.5939500000000001,Cross-sell
12943,50,73641.0,14,6,66.86,3.86,3,7,0.756,169,2.7,Email,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,401.17,0,0.5939388888888888,Cross-sell
12543,48,95031.0,26,5,57.27,9.89,3,11,0.595,168,3.5,Email,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",286.36,0,0.5939166666666668,Engagement reminder
16044,22,93062.0,19,8,55.97,13.94,2,14,0.486,169,3.4,Web,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",447.75,1,0.5939111111111111,Cross-sell
17378,49,55670.0,18,7,55.95,6.0,2,10,0.6,164,2.5,Mobile,Sports,Negative,Support,The customer described a slow or unsatisfactory support experience.,391.67,0,0.59375,Cross-sell
13436,28,80074.0,27,6,60.03,8.24,2,17,0.655,174,2.8,Email,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,360.15,0,0.5937222222222223,Cross-sell
12731,45,82563.0,47,2,47.9,36.0,2,10,0.506,169,3.3,Mobile,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,95.81,0,0.5936611111111111,Engagement reminder
10251,46,55145.0,66,16,118.49,5.82,1,9,0.261,151,2.8,Web,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,1895.84,0,0.5936333333333335,Cross-sell
10472,51,62196.0,60,6,85.42,0.57,3,6,0.505,153,3.1,Store,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,512.5,0,0.5935833333333334,Cross-sell
11645,69,66347.0,7,8,86.95,3.09,3,4,0.344,152,3.9,Email,Sports,Neutral,Availability,The customer mentioned stock availability and product access.,695.56,0,0.5935611111111111,Cross-sell
15455,52,67908.0,9,7,94.83,7.24,2,8,0.42,173,4.0,Email,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,663.82,0,0.5935,Cross-sell
17119,29,70199.0,29,6,85.77,23.93,2,11,0.652,177,3.0,Email,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,514.63,0,0.5934888888888888,Cross-sell
12957,27,57326.0,48,5,94.58,29.43,2,12,0.589,173,3.1,Web,Home,Neutral,Availability,The customer mentioned stock availability and product access.,472.89,0,0.5934500000000001,Engagement reminder
10549,47,34447.0,66,10,75.12,26.7,3,7,0.564,165,3.5,Web,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,751.24,0,0.59345,Cross-sell
15623,27,30488.0,55,4,139.58,25.32,3,13,0.489,165,3.9,Store,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,558.32,1,0.59345,Engagement reminder
11716,52,95687.0,49,4,66.26,18.84,4,2,0.635,169,4.1,Mobile,Apparel,Positive,Support,The customer described a slow or unsatisfactory support experience.,265.05,1,0.5934166666666667,Engagement reminder
10716,64,51523.0,72,5,60.35,23.63,3,8,0.533,174,4.2,Web,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,301.74,1,0.5934,Engagement reminder
13792,32,60140.0,10,6,49.18,13.31,2,12,0.618,157,2.0,Mobile,Beauty,Negative,Features,The customer discussed missing features and requested improvements.,295.06,0,0.5933444444444445,Cross-sell
14893,44,63018.0,19,6,92.02,19.96,2,10,0.314,160,3.8,Web,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,552.1,0,0.5933111111111111,Cross-sell
15526,32,67497.0,62,7,67.8,3.26,6,8,0.582,134,3.8,Store,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,474.57,0,0.5930444444444445,Cross-sell
15073,55,46080.0,29,4,51.15,7.13,3,6,0.723,169,2.9,Mobile,Home,Neutral,Support,The customer described a slow or unsatisfactory support experience.,204.62,1,0.5930388888888889,Engagement reminder
17938,31,104548.0,15,6,102.61,2.57,5,9,0.749,175,4.6,Email,Beauty,Positive,Price,The customer said the price was high and asked for a better offer.,615.68,1,0.5929777777777778,Cross-sell
15511,20,50483.0,39,7,88.44,33.85,3,17,0.512,155,3.2,Email,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,619.1,0,0.5928777777777778,Cross-sell
15660,61,56611.0,70,4,60.15,15.4,2,4,0.374,177,4.5,Web,Electronics,Positive,Product Quality,The customer raised concerns about product quality and durability.,240.61,0,0.5928388888888889,Engagement reminder
15760,63,65710.0,68,9,143.63,16.88,1,6,0.36,173,3.6,Store,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,1292.71,0,0.5927222222222223,Cross-sell
16614,47,78668.0,70,6,89.23,16.33,3,11,0.342,143,3.4,Email,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,535.41,0,0.5927111111111112,Cross-sell
13222,48,77675.0,45,2,143.43,23.22,2,12,0.477,171,3.6,Web,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,286.86,1,0.5926555555555556,Engagement reminder
17720,63,58133.0,70,8,74.33,23.95,3,12,0.512,143,2.5,Email,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,594.61,1,0.5924611111111111,Cross-sell
10053,41,60266.0,10,5,113.7,20.25,1,9,0.392,169,3.2,Email,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,568.52,1,0.5924333333333334,Engagement reminder
13389,25,52064.0,43,6,121.81,18.37,1,12,0.534,175,2.8,Email,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,730.87,0,0.5923666666666667,Cross-sell
13861,37,78804.0,2,9,91.14,14.36,2,14,0.541,180,3.8,Email,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,820.24,0,0.5923555555555556,Cross-sell
16625,54,71538.0,3,5,103.26,35.65,3,12,0.48,162,3.8,Web,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,516.32,0,0.5923333333333334,Engagement reminder
17902,43,32999.0,70,6,39.93,22.35,3,8,0.487,166,4.0,Mobile,Sports,Positive,Availability,The customer mentioned stock availability and product access.,239.57,0,0.5923222222222222,Cross-sell
17418,21,64708.0,65,5,70.15,19.14,2,10,0.703,176,2.7,Mobile,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,350.76,0,0.5923166666666666,Engagement reminder
15824,24,75082.0,60,2,100.65,25.99,3,5,0.714,156,2.2,Email,Sports,Negative,Delivery,The customer mentioned delayed delivery and tracking concerns.,201.31,1,0.5922000000000001,Engagement reminder
11788,44,93716.0,19,4,107.61,10.0,5,3,0.755,165,4.0,Mobile,Sports,Neutral,Availability,The customer mentioned stock availability and product access.,430.44,0,0.5920555555555556,Engagement reminder
14274,64,79840.0,42,9,73.87,30.38,0,12,0.471,180,2.7,Web,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,664.8,0,0.59205,Cross-sell
10246,68,49093.0,13,5,100.91,29.22,2,7,0.675,175,2.8,Email,Beauty,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",504.53,0,0.5919444444444444,Engagement reminder
17214,68,31471.0,47,11,89.71,10.72,2,10,0.503,173,3.6,Web,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,986.83,0,0.5919000000000001,Cross-sell
15673,68,90378.0,15,5,94.67,0.44,4,16,0.672,175,4.3,Mobile,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,473.33,0,0.59185,Engagement reminder
17940,37,53998.0,38,4,66.57,28.24,4,15,0.733,172,3.8,Web,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,266.28,1,0.5917333333333333,Engagement reminder
17409,44,80417.0,62,5,63.27,4.12,3,11,0.608,180,4.2,Email,Home,Positive,Price,The customer said the price was high and asked for a better offer.,316.37,1,0.5917333333333333,Engagement reminder
10910,32,47899.0,3,9,77.27,8.55,2,6,0.456,167,3.5,Mobile,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,695.47,0,0.5917166666666668,Cross-sell
11295,41,94820.0,8,4,126.5,16.16,4,15,0.679,157,3.2,Web,Apparel,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,506.0,1,0.5917,Engagement reminder
16822,36,55184.0,43,7,69.44,22.68,1,7,0.537,180,3.1,Mobile,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,486.08,1,0.5916277777777779,Cross-sell
10372,36,57059.0,21,4,57.72,33.32,2,13,0.553,174,3.4,Email,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,230.88,1,0.5916222222222223,Engagement reminder
13269,56,83222.0,53,5,102.74,4.21,2,12,0.455,155,2.8,Mobile,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,513.68,0,0.5915,Engagement reminder
15133,52,48408.0,26,3,106.54,19.69,1,13,0.463,180,3.5,Mobile,Beauty,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",319.62,1,0.5914277777777778,Engagement reminder
16202,25,74161.0,15,5,81.03,3.95,3,7,0.568,161,3.3,Email,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,405.13,1,0.5912611111111111,Engagement reminder
15173,43,62623.0,15,5,82.71,39.9,4,11,0.721,169,3.7,Email,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,413.56,0,0.5912166666666666,Engagement reminder
11833,23,84312.0,71,6,105.14,24.69,2,12,0.328,162,3.9,Web,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,630.81,0,0.5912055555555555,Cross-sell
13095,40,34789.0,64,6,115.53,22.16,3,10,0.639,169,3.4,Email,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,693.16,0,0.591088888888889,Cross-sell
12701,27,76711.0,34,6,105.54,25.8,4,12,0.789,175,3.7,Web,Home,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",633.22,0,0.59095,Cross-sell
14266,47,61981.0,7,3,80.32,14.15,3,8,0.26,150,4.3,Mobile,Apparel,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,240.96,0,0.5909166666666666,Engagement reminder
11178,62,102950.0,17,6,141.66,26.14,1,11,0.522,180,3.2,Email,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,849.97,0,0.5908777777777778,Cross-sell
14486,24,40886.0,40,6,73.47,13.92,2,7,0.53,180,3.9,Email,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,440.81,0,0.5908055555555556,Cross-sell
11353,66,82963.0,43,7,100.9,27.0,3,14,0.237,131,3.3,Web,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,706.28,0,0.5907944444444444,Cross-sell
15973,39,84582.0,41,4,71.55,31.36,3,17,0.692,177,3.6,Mobile,Home,Neutral,Support,The customer described a slow or unsatisfactory support experience.,286.21,0,0.5907666666666667,Engagement reminder
11889,25,72298.0,54,2,97.71,9.37,1,7,0.572,176,2.7,Web,Beauty,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",195.41,1,0.5907388888888889,Engagement reminder
12473,43,64203.0,60,6,88.28,6.66,2,9,0.413,161,3.4,Web,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,529.67,0,0.5907333333333333,Cross-sell
14980,47,59934.0,67,4,79.53,4.32,4,11,0.6,173,4.6,Mobile,Electronics,Positive,Features,The customer discussed missing features and requested improvements.,318.14,0,0.5905555555555556,Engagement reminder
10682,26,37069.0,66,7,103.61,15.77,3,9,0.439,171,4.6,Web,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,725.25,1,0.5905333333333334,Cross-sell
10775,65,83693.0,60,5,55.35,37.22,2,7,0.476,175,3.9,Store,Home,Neutral,Availability,The customer mentioned stock availability and product access.,276.77,0,0.5904944444444444,Engagement reminder
13307,27,57604.0,71,7,72.64,23.88,3,15,0.788,172,2.8,Mobile,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,508.47,0,0.5904555555555555,Cross-sell
10880,69,65640.0,62,8,178.03,38.14,2,5,0.679,173,2.7,Email,Apparel,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",1424.21,0,0.5904500000000001,Cross-sell
14752,27,82778.0,56,7,83.44,23.33,2,11,0.284,156,3.8,Mobile,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,584.06,0,0.5904222222222223,Cross-sell
14618,45,89787.0,62,5,91.68,30.87,1,10,0.409,173,3.4,Mobile,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",458.4,0,0.5904222222222222,Engagement reminder
12366,58,58984.0,65,7,72.45,35.72,2,8,0.234,170,4.9,Mobile,Sports,Positive,Support,The customer described a slow or unsatisfactory support experience.,507.14,0,0.5902833333333334,Cross-sell
12090,68,88633.0,24,7,125.76,33.75,2,14,0.49,149,2.3,Web,Home,Negative,Availability,The customer mentioned stock availability and product access.,880.34,1,0.5899166666666666,Cross-sell
17760,31,63566.0,34,5,82.66,37.16,4,8,0.541,164,4.4,Mobile,Electronics,Positive,Features,The customer discussed missing features and requested improvements.,413.3,1,0.5898555555555556,Engagement reminder
15728,53,91126.0,48,5,43.3,18.35,2,11,0.264,159,4.1,Web,Apparel,Positive,Availability,The customer mentioned stock availability and product access.,216.51,0,0.5898388888888889,Engagement reminder
15792,68,38175.0,41,4,39.02,30.54,2,7,0.211,139,3.2,Web,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,156.08,1,0.5897444444444445,Engagement reminder
16680,25,18000.0,21,8,104.0,4.52,1,8,0.515,167,2.5,Store,Beauty,Negative,Delivery,The customer mentioned delayed delivery and tracking concerns.,831.97,0,0.5896388888888889,Cross-sell
15545,25,51552.0,1,6,125.21,27.19,4,8,0.681,163,3.6,Email,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,751.26,0,0.5896333333333333,Cross-sell
13548,24,72369.0,70,6,58.19,27.39,4,6,0.695,171,4.0,Mobile,Home,Positive,Price,The customer said the price was high and asked for a better offer.,349.16,0,0.5896111111111111,Cross-sell
15514,51,53109.0,39,6,104.22,22.82,2,12,0.4,134,1.9,Web,Home,Negative,Returns,"The customer asked about returns, refunds, or the return process.",625.3,1,0.5895833333333333,Cross-sell
